Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19082;StMalo Rocabey;Périurbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;4.9;4.925;µg-m3;;;;A;1;48.65306;-2.00268
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20013;A7 SUD LYONNAIS;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;11;11;µg-m3;;;;A;1;45.720024;4.818156
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20017;GERLAND;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.3;10.325;µg-m3;;;;A;1;45.73529;4.829794
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20046;VAULX EN VELIN;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5;5;µg-m3;;;;A;1;45.7789;4.9247
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20048;SAINT EXUPERY;Périurbaine;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;9.4;9.425;µg-m3;;;;A;1;45.7533;5.0722
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.2;10.225;µg-m3;;;;A;1;45.757732;4.854214
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20077;Villefranche Centre ;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.1;8.125;µg-m3;;;;A;1;45.990112;4.715566
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZAR02;ZAR CAEN;FR21001;Caen Chemin-Vert;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;12.3;12.3;µg-m3;;;;A;1;49.19222;-0.391111
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21031;Alençon Météo-France;Périurbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;9.6;9.625;µg-m3;;;;A;1;48.445553;0.110833
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;2.1;2.075;µg-m3;;;;A;1;49.64225;-1.624361
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21039;Cherbourg PMF;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;8.6;8.575;µg-m3;;;;A;1;49.6338888888888;-1.62472222221668
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21050;La Coulonche MERA;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.4;5.35;µg-m3;;;;A;1;48.645;-0.458333
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;14.2;14.2;µg-m3;;;;A;1;49.18742;6.910867
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;11.5;11.45;µg-m3;;;;A;1;47.322705;-2.039243
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;10.9;10.875;µg-m3;;;;A;1;47.247353;-1.936522
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23070;S ETIENNE DE MONTLUC;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;8.7;8.65;µg-m3;;;;A;1;47.283127;-1.783082
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23110;LEON BLUM;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10;10.025;µg-m3;;;;A;1;47.264109;-2.250153
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAR01;ZAR ANGERS-LOIRE;FR23120;BEAUX ARTS;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.9;10.925;µg-m3;;;;A;1;47.468498;-0.555925
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAR03;ZAR LAVAL;FR23123;MAZAGRAN;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;7.3;7.325;µg-m3;;;;A;1;48.069299;-0.768129
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23124;LA TARDIERE;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.3;5.3;µg-m3;;;;A;1;46.656625;-0.743381
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23152;DELACROIX;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.6;5.55;µg-m3;;;;A;1;46.660649;-1.43686
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23177;SAINT-DENIS D'ANJOU;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;9.8;9.775;µg-m3;;;;A;1;47.788334;-0.444756
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23178;PARSCAU DU PLESSIS;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;9;9.025;µg-m3;;;;A;1;47.318894;-2.066876
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAR02;ZAR LE-MANS;FR23182;SOURCES;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.8;10.775;µg-m3;;;;A;1;47.971144;0.221356
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23188;CIM BOUTEILLERIE;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;9;9.025;µg-m3;;;;A;1;47.222188;-1.537432
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23238;LEVOYER;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;12.6;12.625;µg-m3;;;;A;1;47.194158;-1.581689
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23239;LA CHABOSSIERE;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;10.1;10.1;µg-m3;;;;A;1;47.185938;-1.591504
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23249;LA CAME;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;8.6;8.575;µg-m3;;;;A;1;47.321129;-2.127344
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23251;FRERES GONCOURT;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;8.7;8.725;µg-m3;;;;A;1;47.233557;-1.564811
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAR03;ZAR LAVAL;FR23252;LA PAIX;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;4.7;4.7;µg-m3;;;;A;1;48.071043;-0.766993
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO SUD;FR93ZAG02;ZAG NICE;FR24009;CANNES BROUSSAILLES;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;6.8;6.825;µg-m3;;;;A;1;43.558389;7.005919
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO SUD;FR93ZAG02;ZAG NICE;FR24021;PEILLON;Périurbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;12.1;12.125;µg-m3;;;;A;1;43.786583;7.373283
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR24033;GAP COMMANDERIE;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;7.5;7.45;µg-m3;;;;A;1;44.555193;6.073015
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO SUD;FR93ZAG02;ZAG NICE;FR24035;NICE PROMENADE;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;20.2;20.2;µg-m3;;;;A;1;43.689291;7.242074
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO SUD;FR93ZAG02;ZAG NICE;FR24036;NICE ARSON;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;6.3;6.325;µg-m3;;;;A;1;43.702075;7.286256
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR24038;GAP JEAN JAURES;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;12.4;12.375;µg-m3;;;;A;1;44.548647;6.067237
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR24039;Obs Haute-Provence;Rurale près des villes;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.8;10.8;µg-m3;;;;A;1;43.933476;5.711809
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25036;Espace du Palais;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;33.8;33.8;µg-m3;;;;A;1;49.442358;1.093789
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR25039;Evreux Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;16.4;16.35;µg-m3;;;;A;1;49.02134;1.148319
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25043;Centre Hospitalier;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;33;32.975;µg-m3;;;;A;1;49.4005;1.099042
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25048;Petit Quevilly;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;24.5;24.45;µg-m3;;;;A;1;49.42815;1.058025
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR25049;Base loisirs Poses;Rurale près des villes;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;22.2;22.15;µg-m3;;;;A;1;49.30487;1.214367
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR25051;Dieppe prox-auto;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;35.7;35.7;µg-m3;;;;A;1;49.918007;1.073972
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25053;Rouen Proxi Quai de Paris;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;32.9;32.875;µg-m3;;;;A;1;49.436699;1.098838
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR25055;Dieppe Golf;Périurbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.2;10.225;µg-m3;;;;A;1;49.920492;1.047892
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR02;ZAR DIJON;FR26005;Dijon Péjoces;Périurbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.9;5.9;µg-m3;;;;A;1;47.307368;5.065881
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26012;Morvan;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;2.6;2.55;µg-m3;;;;A;1;47.274762;4.099476
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26017;Nevers;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;4.5;4.5;µg-m3;;;;A;1;46.996828;3.171092
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26019;Auxerre;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.9;8.85;µg-m3;;;;A;1;47.800575;3.576189
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR02;ZAR DIJON;FR26094;Dijon Ardennes;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;13.2;13.2;µg-m3;;;;A;1;47.351367;5.070706
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;10.8;10.8;µg-m3;;;;A;1;45.60822;5.270872
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27011;A7 Salaise Ouest;Périurbaine;PM2.5;Trafic;Oui;mesures indicatives;moyenne horaire validée;5.3;5.25;µg-m3;;;;A;1;45.344078;4.807481
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAR04;ZAR ARRAS;FR28022;St-Laurent-Blangy;Périurbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.8;5.8;µg-m3;;;;A;1;50.30886;2.807369
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR28028;Bethune Stade;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;11.5;11.475;µg-m3;;;;A;1;50.535385;2.635692
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29424;SAINT ETIENNE SUD;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.3;8.325;µg-m3;;;;A;1;45.42009;4.395422
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29426;SAINT-CHAMOND;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;7.6;7.6;µg-m3;;;;A;1;45.475327;4.515003
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29439;LA TALAUDIERE;Périurbaine;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;7.2;7.2;µg-m3;;;;A;1;45.481777;4.429667
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30019;Epinal;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.8;8.775;µg-m3;;;;A;1;48.1726528;6.45281666
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30026;Luneville;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;18.9;18.9;µg-m3;;;;R;1;48.584824;6.4839
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30033;Jonville en Woevre;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;11.2;11.225;µg-m3;;;;A;1;49.06583;5.785556
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30034;Nancy-Charles III;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;17.5;17.525;µg-m3;;;;A;1;48.68817;6.190431
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30036;Nancy-Libération;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;21.3;21.275;µg-m3;;;;A;1;48.69708;6.154194
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31002;TALENCE;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;7.1;7.125;µg-m3;;;;A;1;44.800462;-0.589398
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31007;BASSENS;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.3;10.25;µg-m3;;;;A;1;44.900296;-0.515835
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31013;BILLERE;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.9;10.875;µg-m3;;;;A;1;43.310797;-0.391543
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZAG02;ZAG BAYONNE;FR31017;ANGLET;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;11.3;11.325;µg-m3;;;;A;1;43.494041;-1.528753
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31033;PERIGUEUX;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.7;8.675;µg-m3;;;;A;1;45.189825;0.727184
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31040;MARMANDE;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;14.8;14.825;µg-m3;;;;A;1;44.508782;0.142695
