Code,Population
39348,427
27385,1417
11144,1158
50590,430
52290,124
24009,264
62454,2485
65225,109
9128,340
46237,371
59328,27090
87167,593
70566,203
70581,704
45337,278
85095,2208
21585,1031
59078,599
28059,1785
62061,295
41292,198
25271,1842
17343,143
31395,26079
38279,1129
65003,142
30209,3982
10096,472
71493,350
11060,49
95331,196
21006,160
73106,305
30197,292
83079,1535
78168,4321
38480,2186
57762,710
41209,744
31088,3037
46335,409
79149,157
16308,1032
67359,1418
31248,6585
36091,653
2299,522
72314,356
63421,171
65233,299
52468,94
89471,451
32020,269
59661,128
34214,1233
87114,11342
42282,243
28390,316
4222,345
21583,61
5097,316
27010,172
21614,386
72382,1521
38031,19
80485,1148
76747,340
31147,672
68183,191
65049,241
18110,958
32038,210
1359,264
48132,1385
50426,399
70368,139
28223,1566
48083,151
80373,2397
41081,216
30165,1243
65209,87
69173,980
11430,1448
62220,423
67052,2459
63473,396
39269,235
86187,468
87089,1690
25072,20
40253,614
10026,34
72327,264
3156,1620
80144,495
25371,218
80320,152
68043,4184
40189,77
17141,477
89004,232
69118,2746
7258,221
66141,11615
31196,236
1140,825
58121,3648
40057,236
79239,1648
18234,446
60689,1421
31586,544
31013,381
55586,118
62442,512
27220,358
14555,451
19207,1153
62202,669
62571,3342
27512,326
4184,140
46029,1957
65053,41
59267,279
65298,82
83143,4335
12023,117
19068,716
60251,305
91521,31189
76235,1967
83041,727
72302,178
77177,1316
61117,2494
62513,188
14078,354
38182,3083
18081,375
46210,75
2B194,25
34260,859
54063,178
24160,579
47300,1182
62362,239
55038,37
60128,222
17256,325
58209,152
2281,241
40145,583
35343,1234
39232,484
60484,293
63448,775
33307,1717
47302,657
89392,248
8085,224
41245,388
7073,518
47035,285
5126,511
17131,2287
95456,549
59572,1796
89061,264
57089,4966
58145,1251
9301,400
49171,116
19095,137
8472,302
35215,1286
31430,633
30170,905
76758,11438
80149,514
54599,108
90056,1451
27227,651
51184,390
6137,1241
61048,125
24199,360
80223,115
67501,596
63344,148
16300,1332
52282,344
50401,757
80028,152
74035,571
27102,1071
2735,16
47195,6992
88503,146
76587,681
31264,551
9202,311
36216,61
95213,603
40008,92
77088,2170
38060,141
63186,228
69204,21212
73211,904
77474,700
21460,62
14276,333
72345,339
86254,1011
12012,753
42301,716
28271,137
71551,105
60222,505
31332,233
24192,95
29134,829
83105,51
46162,200
14605,268
89044,105
26072,1343
23002,1019
30191,1190
51537,177
32341,246
76009,354
17094,6653
28041,283
24157,845
25132,141
6076,50
65405,79
55050,0
76300,412
26344,405
73003,3780
57104,1157
57444,372
25621,213
89112,155
15247,26
80343,151
47020,188
80570,3936
11126,512
25427,405
3244,130
2399,604
30241,2055
33138,8678
24385,221
10298,1089
69052,4410
78444,871
71310,4976
16246,266
58088,3688
24454,653
55064,119
29227,1470
88297,181
27665,758
26232,576
14519,107
46094,290
16307,312
55299,116
1184,748
77526,271
80494,197
21593,79
15229,84
72339,636
2B313,2062
86004,370
36248,220
10003,3236
39444,48
3274,318
60009,1767
22056,1784
26082,101
29285,518
27336,450
77206,188
65004,391
22175,1662
16079,370
88450,185
54399,250
21547,225
58270,349
30345,364
78545,21268
52490,720
57123,3291
25178,119
54262,199
67418,2025
11147,6
51036,482
16146,2105
59223,506
31244,366
31566,509
53074,834
10425,277
70193,229
67299,874
51598,497
31480,2576
79139,54
41199,1218
17038,699
62765,14382
88496,146
14036,187
59028,7083
51111,146
41290,216
64315,1030
50597,957
23228,189
84018,573
71214,418
14467,327
57485,105
2142,246
37271,1051
53221,393
2331,106
19289,696
60459,200
74130,541
48019,200
7201,2311
33513,119
81170,1381
62117,920
33534,833
18029,289
88068,842
71437,324
42145,1110
32287,83
21648,187
63278,745
70542,215
39155,67
47163,613
62100,2014
51413,884
87126,3603
54243,220
54033,141
8384,123
51233,61
16408,717
24004,307
85041,
61310,
29111,1282
16075,234
18237,473
55159,376
90003,611
52399,117
42209,384
51466,206
24220,699
10237,579
80638,111
34009,1796
30084,597
61093,1243
25439,252
60185,1092
2254,126
29045,2188
17214,511
67220,376
72072,256
89452,335
80511,120
21689,166
22036,211
17177,121
25375,667
45272,3467
29046,14068
44209,10600
46148,1899
40277,749
25204,3335
14707,1153
39473,91
95151,297
47230,393
52505,32
71557,684
66060,246
85110,914
33264,1063
66147,100
25253,370
16281,4025
62302,230
65329,212
30196,474
38116,35
26055,154
10320,231
25618,332
74269,2321
62396,13
72078,353
80355,104
65475,67
60497,213
52422,241
73041,306
65334,217
5106,318
7014,380
4179,112
24526,729
76498,22208
44044,1061
18290,578
57132,2296
62376,2525
82098,1282
21522,487
59493,220
21060,1571
54259,214
60213,906
2B025,80
63337,63
67167,1195
78621,34689
34208,380
2468,2229
14332,662
64209,423
89477,97
76024,158
52415,127
39548,
27315,271
14755,620
60120,1146
26086,669
91121,527
67063,686
34164,1014
45198,303
29190,4521
9147,178
37052,1122
23032,686
88044,612
21090,58
11378,221
64440,372
17425,2585
80627,897
26222,40
2268,654
42027,451
2230,174
58181,128
32393,135
37178,585
10216,2015
54504,683
61105,170
62015,261
68100,331
60617,271
59346,2978
42289,1979
62424,288
7273,212
71339,371
77109,1607
21326,100
23106,359
36231,975
17338,1883
57236,87
36212,164
88512,233
34310,3124
54079,4659
48169,212
73273,472
67441,335
9041,203
63272,2872
88378,99
88015,219
41014,172
55260,62
3062,335
11233,750
88136,1521
83112,11658
65037,87
13027,16545
16384,583
60175,36301
9297,29
34337,10872
14147,137
68259,481
61202,457
60655,367
9003,372
47077,845
25514,305
89190,181
82008,895
24336,491
50064,173
18136,308
47064,249
34319,142
23212,126
21302,110
81032,1093
57739,522
6005,174
81288,2965
10382,1094
84046,453
7036,488
30019,2925
54332,1492
16082,662
54113,1568
50370,609
86054,358
80139,45
23089,721
77061,2742
72386,4181
44086,1074
41148,1293
8062,129
24434,142
76205,225
40091,700
77270,977
62416,214
24458,279
66159,81
17263,573
57314,490
24097,346
81243,125
24474,144
77071,821
22289,210
72098,506
33441,1171
59470,2031
64318,194
51265,564
63446,569
67548,922
91463,1042
54336,932
51609,836
61020,219
73146,803
73079,901
71407,232
34151,6988
89385,75
51622,407
31143,266
2B045,65
34332,5952
2A032,4411
57342,90
42050,138
49180,6564
52194,1974
42124,314
61402,292
29141,336
9226,36
35104,1438
69096,10030
77218,123
33462,496
49135,2212
1047,1401
79354,356
11383,354
26093,517
39031,198
57466,702
16097,3471
19227,1330
79357,238
59400,9808
67217,396
54560,49
76305,8916
68179,887
36054,239
4035,299
51557,453
80300,163
45108,2231
46089,950
25052,79
78208,26365
54180,68
59301,4479
31578,1040
2B126,91
26370,130
80233,150
62326,228
47129,272
70554,175
92046,30557
55563,72
24101,291
74249,2613
62610,618
39539,306
79278,253
17199,155
34334,267
73193,84
23129,52
64518,1167
52158,291
21594,194
88222,223
64416,1042
82159,558
59531,343
8048,389
19200,87
58268,187
14289,566
16216,805
21237,93
60172,3915
51343,622
16256,250
61307,229
62006,320
60365,423
51657,234
33262,4576
59663,5584
57012,5802
55104,94
60299,548
52014,187
62832,578
63349,2048
26025,217
27266,300
45228,1171
17222,3176
88135,856
72076,255
80325,54
8284,846
76577,622
78317,793
70302,71
62068,330
59585,3669
7146,592
59135,2198
51506,5441
65139,62
80159,300
65463,83
39295,142
18153,269
67394,274
58212,331
35181,1524
65340,1910
76637,826
85239,1234
42256,5116
11033,1343
72238,75
27397,1708
54308,151
7217,858
55010,2569
62887,244
80444,679
32159,529
36144,294
16217,1085
71373,1748
51003,289
16406,821
80155,556
26271,3569
55405,251
9232,54
71240,399
55581,109
40096,100
76464,2377
76578,255
63067,169
50633,119
60539,1559
70190,186
89270,137
10201,53
53148,226
54118,625
70477,758
45126,2873
61188,
17184,604
21557,113
79241,558
11107,73
32029,692
81054,978
33280,537
1136,984
62149,260
60233,1437
81164,536
55132,1621
1371,1340
77011,482
33398,168
64186,222
62503,293
39056,1528
92004,93941
31232,9062
64379,172
21635,104
66093,2256
10189,55
38466,1532
81247,224
32366,70
7077,272
71250,1155
64551,300
11035,270
58272,113
50060,423
8473,294
95426,3038
18282,559
68348,2866
83133,1750
54585,487
10012,290
84065,3921
83051,1118
71589,428
68277,999
51545,467
8317,116
62871,259
34212,190
5152,118
67062,341
17241,1705
59243,1214
8389,325
39487,1815
74121,1327
33172,260
16326,136
50150,223
89242,776
72087,468
80017,419
77198,230
4233,270
32390,230
74142,979
91109,1186
60515,365
55292,185
62049,548
38298,6718
76241,116
30232,443
65080,528
24025,246
72011,881
9093,143
25193,1776
54277,375
4167,301
57454,1196
41180,1556
68042,5282
63257,857
14272,108
2497,1146
42335,449
4018,1072
38418,243
3266,276
51573,10771
41254,169
63329,122
66065,9511
58057,1073
82146,54
36002,114
60564,272
72114,241
32291,107
45045,304
51522,365
80031,759
17016,773
80271,1099
68256,10314
63416,96
95462,327
62663,307
89239,1630
60098,170
81202,1033
3013,4074
57191,666
55523,193
49267,9720
15043,71
56112,840
50648,1212
19243,847
59625,390
54241,67
2A181,657
57121,228
67389,4732
47286,85
30087,190
10247,115
38563,21847
33494,1260
76743,1698
59250,2179
8182,61
67495,4398
55493,181
27689,360
25263,267
47249,431
57252,476
60123,469
87053,249
81236,304
6080,109
62473,8650
79084,461
27437,352
2B034,835
63378,968
30332,116
41096,320
67551,4217
57645,1024
57675,119
58237,30
67131,5878
21507,
76028,186
55158,753
33193,1542
25120,381
73085,1531
19236,480
67049,1461
63426,684
84093,894
33384,386
9110,100
73122,461
59142,646
34053,110
55229,270
76289,1736
83097,5642
95652,5558
10199,350
27193,1416
80642,304
15015,159
43141,1158
80776,222
18176,415
27394,464
2717,601
2342,127
33465,1240
63287,351
2B150,1224
67129,601
88145,210
5025,187
21531,505
25224,823
24542,67
85238,3550
12055,95
19174,126
7255,1465
21056,921
62057,5309
74312,1659
65368,40
45231,120
9004,123
38040,154
62904,592
77036,131
25533,
82137,557
27256,642
73191,2261
62872,253
80580,261
66008,10616
54381,50
80387,321
46157,126
25500,103
37080,212
59586,7202
90101,257
16230,2403
14552,482
29087,765
76540,117662
80192,172
68241,723
48070,736
17125,455
16046,1013
60400,265
14032,278
40058,233
62423,1724
62166,582
21706,110
21625,81
71118,6267
47221,591
53230,258
25171,102
5010,828
62400,5064
77134,151
67484,523
54269,313
31347,167
24480,337
77215,8825
88437,100
77269,1828
39140,39
50562,1648
67027,169
56198,1526
51515,325
57658,1013
59441,660
67132,955
39016,1149
81037,1289
2280,395
72093,893
6155,29259
18241,1269
2316,130
88194,120
32270,91
16072,505
69140,2261
80505,255
17026,410
16317,427
43167,189
60406,947
27164,823
67151,5312
60410,247
38341,1090
7272,375
24531,215
78231,157
15067,34
29010,1723
70308,192
81214,114
76141,1329
3305,574
2529,185
76343,194
2B342,2629
22052,385
16392,192
70006,1426
59057,574
10444,226
31432,37
88324,363
2574,1354
36023,261
76561,8443
88301,288
4209,7850
38336,2035
81111,74
70582,84
65295,900
3174,904
48068,158
77016,1570
7045,536
6039,997
86256,1240
59665,298
50214,295
67529,3512
50269,218
76411,236
49347,4589
5145,1110
65172,48
2307,2027
54470,60
32396,240
60414,14257
76247,559
52403,75
9227,182
45075,11017
60556,215
19055,272
80836,243
67130,10790
55474,229
11254,2136
55507,203
81316,230
22041,248
88294,266
64005,526
71530,486
88241,421
65182,125
9123,104
43009,24
70160,298
24230,145
86241,462
50613,389
39449,263
25278,554
85104,927
26291,82
8313,150
80805,160
39003,46
2B267,46
46144,271
88501,72
35106,1566
47091,2463
45107,291
40041,121
31469,123
5172,296
27501,256
95510,603
22213,3416
8021,148
31568,255
7313,1095
54110,531
79179,5121
65044,283
51027,314
24269,628
61230,2811
51619,102
95594,1044
73150,3836
51321,89
73092,161
18041,205
88517,181
69070,1360
68290,1001
28129,798
28240,501
62750,830
54539,230
66006,164
13209,77406
57760,875
60081,467
18139,645
8154,84
19052,52
8176,63
37061,461
16329,720
27187,350
77381,650
33073,1527
62734,665
9197,21
87153,290
70539,487
72037,128
63394,197
10092,129
18072,226
60290,385
65464,479
38439,3470
38458,610
41204,1764
87130,158
64140,8968
21191,839
17095,221
35128,1738
38191,1244
35212,1159
10310,201
51530,691
5061,41293
78681,888
77460,340
2673,441
62857,127
12214,517
46017,143
59319,3259
71362,321
21679,139
76234,791
39489,463
65371,235
46241,203
76284,335
3280,180
52082,153
52179,17
72178,201
39026,188
47135,395
63267,517
80573,372
23096,12955
70204,145
5019,153
86163,3723
40315,758
80011,3003
44206,1970
31424,21079
88357,653
67428,512
38068,1557
39345,387
28385,423
46239,207
42048,1423
24567,247
32296,2238
47092,403
72191,3187
12027,222
70305,93
62171,147
2693,226
71006,196
45207,350
95166,476
74239,1561
27109,398
47122,167
52123,1244
71027,716
14644,639
60031,265
34168,75
85289,2147
2568,176
60490,365
27258,501
80812,130
74037,1983
13211,59883
48088,130
47294,219
16282,523
69138,456
64420,241
83047,19556
2226,1808
89010,205
42088,732
59156,2855
24374,357
81134,58
69241,2686
2455,178
46205,319
29301,405
67002,407
88438,401
42300,646
27228,303
16379,1593
15058,145
71162,1094
83025,1463
29208,1268
64267,73
58138,337
2042,369
7132,1450
7050,992
53052,282
12158,319
7087,467
6105,7292
17120,1997
70220,427
28379,471
55575,73
54225,185
84125,81
21121,73
60259,871
2B205,897
91617,4333
71465,269
37022,2717
54520,383
2698,101
9134,38
45101,266
52372,75
73072,31
49311,1307
2B188,583
44006,1890
52465,137
45077,623
55001,280
62188,2834
41104,2290
36169,496
62654,789
9164,479
27608,449
51105,1624
31246,871
28342,271
51365,966
51202,685
88425,182
7192,237
41145,793
73224,925
71369,404
51007,941
19126,190
26105,75
33379,314
69084,1382
64245,520
41235,945
60526,1041
88212,372
42217,520
52358,97
87085,129937
25226,202
23079,1577
35302,1126
65278,39
21375,199
27554,3282
68235,1176
38090,295
76355,941
81248,905
40153,225
77451,638
50502,19471
32448,495
30233,678
85276,747
25425,453
9261,6008
62087,1018
15242,95
57637,314
47085,255
11228,157
11261,719
21155,37
2032,231
34165,2877
43045,442
52184,56
52253,193
26341,782
70277,379
67369,246
52272,114
55449,280
70089,43
88039,327
49283,3836
66051,265
62696,238
77483,2167
29146,3371
42299,3509
31038,675
38270,1836
38296,983
80276,276
62456,738
28284,279
33231,285
49092,21999
86099,1137
65240,394
39191,78
83074,226
7233,230
66196,3512
31096,194
2608,432
16100,781
21677,107
38512,810
60639,1258
12270,4026
25483,45
18143,343
35042,692
51553,263
36240,300
6060,2185
2520,751
17394,915
30195,30
32405,172
88488,228
86289,657
31126,441
21584,2216
64386,1255
79152,303
44015,10376
25536,196
43083,154
40063,872
12247,328
36048,270
25356,4254
91122,9548
74094,7762
62599,225
72340,1244
62476,1040
90089,1487
21290,974
80221,304
87025,861
80748,198
27011,1207
22031,673
89225,49
71463,608
69076,2687
77372,4215
52029,130
24534,1280
81242,277
59201,620
30302,2233
38365,849
52393,54
60567,1174
33395,1638
18135,227
78300,418
71415,144
83073,11310
83094,3125
26056,670
80759,318
69266,163684
25417,835
46301,531
53023,558
6037,332
60126,515
62528,6799
5071,391
27592,225
69206,4677
51533,87
11304,2978
68189,950
34092,992
84004,5981
59322,3403
37006,2795
32135,125
80655,427
31002,242
11077,497
57041,2418
60245,2097
72083,351
72020,690
59478,1108
85039,3987
27210,441
59076,343
51636,579
87097,1076
58048,115
55415,87
31170,210
54013,87
11352,55
94074,14406
62853,391
95641,3124
57638,2435
51083,80
25397,2180
2B077,701
24340,4374
2728,266
55199,97
3012,313
51203,216
77513,5127
21276,116
83026,2020
59081,529
22246,2116
77079,6497
89303,240
74184,1090
85210,2311
80798,1545
74216,1116
74016,2375
42287,1081
24117,554
47142,735
63470,4883
46087,642
65446,550
26065,752
16013,287
22276,267
88335,145
1075,1505
5103,790
32220,133
28380,1959
30060,4079
54010,505
62701,464
58047,588
53043,591
53165,344
67547,2085
52240,188
89267,161
51448,549
1429,732
71267,845
50599,1654
77484,277
54297,300
24034,288
4040,64
4150,201
66014,2777
52512,502
40244,1476
89150,457
85265,917
30081,980
65124,51
27312,298
16162,186
62194,5369
71503,125
89353,419
17204,300
28278,1452
8421,93
88124,1091
89419,2571
39008,428
38487,2248
2004,189
52548,81
90039,3417
22349,1478
2624,276
9052,163
72355,111
58192,208
12105,1128
46254,148
42097,4630
71419,1977
39338,505
51392,212
51145,221
27690,311
57669,2408
22091,443
25216,270
1445,612
56011,1493
11150,476
12291,357
65136,32
79057,1440
21532,1303
78230,609
31048,3583
27629,1752
21429,268
24420,239
9037,45
26107,523
62527,253
40165,373
11427,321
38047,158
65460,4845
8006,272
67054,577
30133,8588
38556,1175
40155,1552
87083,525
4112,22718
32260,
30038,335
26307,2874
10287,1387
38552,397
53261,139
2A127,106
21562,198
79300,1404
52388,148
34138,335
89002,69
77259,3152
38566,1688
19228,63
54385,1073
2027,209
17178,74
57295,111
79235,1422
34205,315
16374,10087
35049,5672
25580,10501
95268,41791
36106,155
25043,1985
5089,90
68244,420
79120,774
57319,515
74210,1905
79079,8573
36001,1321
89088,472
43144,115
58070,60
59317,7921
57234,603
84076,1450
17015,716
43014,50
56249,2428
62533,140
34075,435
25006,88
80410,4378
55404,304
16251,242
32047,110
34284,1706
89251,358
70055,482
50300,157
64062,2228
63183,58
60118,518
15158,95
54285,35
71341,247
7172,2385
27111,203
16415,1045
47232,549
36153,348
64190,237
28031,438
76206,341
51305,155
88021,273
24142,1244
16207,521
28024,1742
81317,1224
89099,2206
8201,102
29068,2585
71284,123
89133,395
10300,255
92023,58576
60638,667
53130,49400
15122,2174
31075,1241
16277,631
14465,520
65087,153
68162,4383
17279,677
12149,133
39249,79
62181,1503
42265,888
47152,421
70260,689
11092,101
51341,38
56236,806
21297,727
86092,2959
11406,35
26002,1942
7194,495
2297,125
64117,146
62490,341
63342,243
12036,628
62540,1678
6064,4358
71540,2678
56262,2608
57463,122572
19147,638
66137,555
67183,895
28056,1704
31382,116
9341,150
11381,125
70109,336
28151,168
7040,243
68372,1773
10224,1749
15027,717
2B192,138
11367,904
44159,1251
57059,58
25445,116
56261,1495
81199,151
25584,128
79170,2941
35146,604
88336,72
21210,514
89331,280
19140,628
24495,104
70039,394
24043,151
68323,848
2569,438
43236,1456
62224,2785
46201,1816
43265,1450
55165,421
43166,374
79103,2387
16287,4357
27563,877
21285,504
9068,44
1198,262
64442,316
4200,678
54487,66
76196,2668
35297,4653
56008,5086
76693,656
65271,355
58184,107
40282,5043
27232,343
16211,554
50175,194
2186,1296
61076,145
58033,308
89086,4900
11303,491
30166,2597
10233,1431
40110,767
27103,4026
77281,495
11249,93
24156,1151
74088,1340
22311,882
52359,141
54174,4474
82178,810
38093,433
46228,733
74205,1299
83049,13271
34192,6133
24549,443
58232,1255
91137,356
5022,229
54024,370
2361,4490
73081,686
90099,5175
55403,60
59174,327
2A019,53
81104,1571
39283,621
68135,2972
57700,499
62371,2072
49063,6659
7051,652
69056,2055
30128,4046
56098,23263
61214,7663
63472,642
27320,331
13034,1773
15173,113
17438,296
